fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1252575,SAU1,2025-01-30,Al Orubah,Al-Ahli Jeddah,2961,Al Orubah,17,2929,Al-Ahli Jeddah,20
1252580,SAU1,2025-01-30,Al Riyadh,Al Wehda Club,10511,Al Riyadh,20,2937,Al Wehda Club,20
1252576,SAU1,2025-01-30,Al-Raed,Al-Nassr,2935,Al-Raed,20,2939,Al-Nassr,19
1252578,SAU1,2025-01-31,Al-Ettifaq,Al Shabab,2934,Al-Ettifaq,20,2940,Al Shabab,20
1252572,SAU1,2025-01-31,Al-Fayha,Al Taawon,2944,Al-Fayha,20,2936,Al Taawon,20
1252573,SAU1,2025-01-31,Al-Hilal Saudi FC,Al Akhdoud,2932,Al-Hilal Saudi FC,20,2977,Al Akhdoud,20
1252574,SAU1,2025-02-01,Al-Ittihad FC,Al Kholood,2938,Al-Ittihad FC,20,10509,Al Kholood,20
1252579,SAU1,2025-02-01,Al Khaleej Saihat,Damac,2928,Al Khaleej Saihat,20,2956,Damac,20
1252577,SAU1,2025-02-01,Al-Fateh,Al-Qadisiyah FC,2931,Al-Fateh,20,2933,Al-Qadisiyah FC,20
1252582,SAU1,2025-02-06,Al Taawon,Al-Ittihad FC,2936,Al Taawon,20,2938,Al-Ittihad FC,20
1252581,SAU1,2025-02-06,Al Shabab,Al Khaleej Saihat,2940,Al Shabab,20,2928,Al Khaleej Saihat,20
1252588,SAU1,2025-02-06,Al-Qadisiyah FC,Al-Raed,2933,Al-Qadisiyah FC,20,2935,Al-Raed,20
1252584,SAU1,2025-02-07,Al Orubah,Al Wehda Club,2961,Al Orubah,20,2937,Al Wehda Club,20
1252587,SAU1,2025-02-07,Al-Nassr,Al-Fayha,2939,Al-Nassr,18,2944,Al-Fayha,20
1252586,SAU1,2025-02-07,Al-Ahli Jeddah,Al-Fateh,2929,Al-Ahli Jeddah,20,2931,Al-Fateh,20
1252585,SAU1,2025-02-08,Damac,Al-Hilal Saudi FC,2956,Damac,20,2932,Al-Hilal Saudi FC,20
1252583,SAU1,2025-02-08,Al Akhdoud,Al-Ettifaq,2977,Al Akhdoud,20,2934,Al-Ettifaq,20
1252589,SAU1,2025-02-08,Al Kholood,Al Riyadh,10509,Al Kholood,20,10511,Al Riyadh,20
1252594,SAU1,2025-02-13,Al-Ahli Jeddah,Al-Nassr,2929,Al-Ahli Jeddah,20,2939,Al-Nassr,20
1252592,SAU1,2025-02-13,Al Shabab,Al-Qadisiyah FC,2940,Al Shabab,18,2933,Al-Qadisiyah FC,20
1252593,SAU1,2025-02-13,Al Akhdoud,Damac,2977,Al Akhdoud,20,2956,Damac,20
1252598,SAU1,2025-02-14,Al Orubah,Al Kholood,2961,Al Orubah,20,10509,Al Kholood,20
1252596,SAU1,2025-02-14,Al-Ettifaq,Al-Fateh,2934,Al-Ettifaq,20,2931,Al-Fateh,20
1252595,SAU1,2025-02-14,Al-Hilal Saudi FC,Al Riyadh,2932,Al-Hilal Saudi FC,20,10511,Al Riyadh,20
1252590,SAU1,2025-02-15,Al-Raed,Al-Fayha,2935,Al-Raed,20,2944,Al-Fayha,20
1252591,SAU1,2025-02-15,Al Wehda Club,Al-Ittihad FC,2937,Al Wehda Club,20,2938,Al-Ittihad FC,20
1252597,SAU1,2025-02-15,Al Khaleej Saihat,Al Taawon,2928,Al Khaleej Saihat,20,2936,Al Taawon,19
1252606,SAU1,2025-02-20,Al-Fayha,Al Khaleej Saihat,2944,Al-Fayha,20,2928,Al Khaleej Saihat,20
1252600,SAU1,2025-02-20,Al Riyadh,Al-Raed,10511,Al Riyadh,20,2935,Al-Raed,20
1252601,SAU1,2025-02-20,Al-Fateh,Al Orubah,2931,Al-Fateh,20,2961,Al Orubah,20
1252604,SAU1,2025-02-21,Damac,Al-Ahli Jeddah,2956,Damac,20,2929,Al-Ahli Jeddah,20
1252607,SAU1,2025-02-21,Al-Qadisiyah FC,Al Akhdoud,2933,Al-Qadisiyah FC,20,2977,Al Akhdoud,20
1252602,SAU1,2025-02-21,Al-Nassr,Al-Ettifaq,2939,Al-Nassr,19,2934,Al-Ettifaq,20
1252603,SAU1,2025-02-22,Al-Ittihad FC,Al-Hilal Saudi FC,2938,Al-Ittihad FC,20,2932,Al-Hilal Saudi FC,20
1252605,SAU1,2025-02-22,Al Taawon,Al Shabab,2936,Al Taawon,19,2940,Al Shabab,20
1252599,SAU1,2025-02-22,Al Kholood,Al Wehda Club,10509,Al Kholood,20,2937,Al Wehda Club,20
1252608,SAU1,2025-02-24,Damac,Al Orubah,2956,Damac,20,2961,Al Orubah,20
1252615,SAU1,2025-02-24,Al Akhdoud,Al-Fateh,2977,Al Akhdoud,20,2931,Al-Fateh,20
1252613,SAU1,2025-02-25,Al-Ahli Jeddah,Al-Qadisiyah FC,2929,Al-Ahli Jeddah,20,2933,Al-Qadisiyah FC,20
1252609,SAU1,2025-02-25,Al Wehda Club,Al-Nassr,2937,Al Wehda Club,20,2939,Al-Nassr,19
1252616,SAU1,2025-02-25,Al-Raed,Al Shabab,2935,Al-Raed,20,2940,Al Shabab,20
1252610,SAU1,2025-02-25,Al-Hilal Saudi FC,Al Kholood,2932,Al-Hilal Saudi FC,20,10509,Al Kholood,20
1252612,SAU1,2025-02-26,Al-Ettifaq,Al Taawon,2934,Al-Ettifaq,20,2936,Al Taawon,20
1252611,SAU1,2025-02-26,Al Riyadh,Al-Fayha,10511,Al Riyadh,20,2944,Al-Fayha,20
1252614,SAU1,2025-02-26,Al Khaleej Saihat,Al-Ittihad FC,2928,Al Khaleej Saihat,20,2938,Al-Ittihad FC,20
1252619,SAU1,2025-02-28,Al-Hilal Saudi FC,Al-Ahli Jeddah,2932,Al-Hilal Saudi FC,20,2929,Al-Ahli Jeddah,20
1252618,SAU1,2025-02-28,Al Orubah,Al-Nassr,2961,Al Orubah,20,2939,Al-Nassr,20
1252624,SAU1,2025-02-28,Al Shabab,Damac,2940,Al Shabab,20,2956,Damac,20
1252617,SAU1,2025-03-01,Al-Fayha,Al Wehda Club,2944,Al-Fayha,20,2937,Al Wehda Club,19
1252620,SAU1,2025-03-01,Al Kholood,Al Khaleej Saihat,10509,Al Kholood,20,2928,Al Khaleej Saihat,20
1252621,SAU1,2025-03-01,Al-Fateh,Al Taawon,2931,Al-Fateh,20,2936,Al Taawon,20
1252625,SAU1,2025-03-02,Al-Qadisiyah FC,Al Riyadh,2933,Al-Qadisiyah FC,20,10511,Al Riyadh,20
1252622,SAU1,2025-03-02,Al-Raed,Al-Ettifaq,2935,Al-Raed,20,2934,Al-Ettifaq,20
1252623,SAU1,2025-03-02,Al-Ittihad FC,Al Akhdoud,2938,Al-Ittihad FC,20,2977,Al Akhdoud,20
1252632,SAU1,2025-03-06,Al Kholood,Al-Fateh,10509,Al Kholood,20,2931,Al-Fateh,20
1252634,SAU1,2025-03-06,Al Wehda Club,Al-Raed,2937,Al Wehda Club,20,2935,Al-Raed,20
1252627,SAU1,2025-03-06,Al-Qadisiyah FC,Al-Ittihad FC,2933,Al-Qadisiyah FC,20,2938,Al-Ittihad FC,20
1252631,SAU1,2025-03-07,Al-Nassr,Al Shabab,2939,Al-Nassr,20,2940,Al Shabab,20
1252630,SAU1,2025-03-07,Al-Fayha,Al-Hilal Saudi FC,2944,Al-Fayha,20,2932,Al-Hilal Saudi FC,18
1252629,SAU1,2025-03-07,Al-Ahli Jeddah,Al Khaleej Saihat,2929,Al-Ahli Jeddah,20,2928,Al Khaleej Saihat,20
1252633,SAU1,2025-03-08,Al Taawon,Damac,2936,Al Taawon,19,2956,Damac,20
1252628,SAU1,2025-03-08,Al Orubah,Al-Ettifaq,2961,Al Orubah,19,2934,Al-Ettifaq,20
1252626,SAU1,2025-03-08,Al Riyadh,Al Akhdoud,10511,Al Riyadh,20,2977,Al Akhdoud,20
1252639,SAU1,2025-03-13,Al-Fateh,Al-Raed,2931,Al-Fateh,20,2935,Al-Raed,20
1252635,SAU1,2025-03-13,Al-Ittihad FC,Al Riyadh,2938,Al-Ittihad FC,20,10511,Al Riyadh,20
1252637,SAU1,2025-03-13,Al Shabab,Al Orubah,2940,Al Shabab,19,2961,Al Orubah,17
1252641,SAU1,2025-03-14,Al-Nassr,Al Kholood,2939,Al-Nassr,20,10509,Al Kholood,20
